stop_name,stop_lat,stop_lon,icon
25e Avenue / 47e Rue,45.582034,-73.620265,circle
Industriel / Pie-IX,45.584261,-73.629492,circle
Garon / Majeau,45.586851,-73.62905,circle
Garon / Forest,45.588642,-73.630938,circle
Garon / d'Amiens,45.590421,-73.63283299999999,circle
Garon / de Castille,45.592222,-73.634742,circle
Hébert / de Charleroi,45.593333,-73.63776899999999,circle
Hochelaga / Lepailleur,45.591375,-73.52524100000001,circle
Kildare / Smart,45.460972999999996,-73.67233900000001,circle
Guelph / Smart,45.460029999999996,-73.669344,circle
Notre-Dame / Gamble,45.621479,-73.505808,circle
Station Côte-Vertu (Gohier / Côte-Vertu),45.513277,-73.68329,circle
Louis-Hippolyte-La Fontaine / Curatteau,45.594058000000004,-73.54263399999999,circle
du Mont-Royal / Pontiac,45.525346,-73.581796,circle
20e Avenue / de Bellechasse,45.560016,-73.57750899999999,circle
de Bellechasse / 20e Avenue,45.560126000000004,-73.577189,circle
Saint-Laurent / De Maisonneuve,45.510425,-73.56487299999999,circle
René-Lévesque / Stanley,45.497877,-73.570932,circle
Papineau / Sainte-Rose,45.52202,-73.551301,circle
Everett / 23e Avenue,45.568125,-73.593393,circle
de la Cathédrale / René-Lévesque,45.49873,-73.568662,circle
D'Iberville / Hochelaga,45.534735,-73.55870300000001,circle
Charlevoix / Notre-Dame,45.482783000000005,-73.576148,circle
Station Honoré-Beaugrand,45.596827000000005,-73.535954,circle
Station Acadie (Beaumont / de l'Acadie),45.522858,-73.6239,circle
Station Namur (Décarie / des Jockeys),45.49543,-73.65402900000001,circle
De Bleury / Mayor,45.506852,-73.568236,circle
Beaubien / des Écores,45.547385,-73.593046,circle
Boucle Gare du Parc,45.531117,-73.62370899999999,circle
Sainte-Catherine / Poupart,45.529154,-73.546193,circle
Guy / Lincoln,45.496084,-73.580021,circle
Vanier / Lachapelle,45.531308,-73.72332800000001,circle
Saint-Jacques / No 6640,45.460511,-73.625831,circle
Haig / Hochelaga,45.582415000000005,-73.530227,circle
Saint-Jacques / No 6710,45.458946000000005,-73.62697299999999,circle
Laurendeau / De Sève,45.455949,-73.588471,circle
des Récollets / Henri-Bourassa,45.593576,-73.64354499999999,circle
des Récollets / Martial,45.591048,-73.640856,circle
des Récollets / Monselet,45.58915,-73.638836,circle
des Récollets / Prieur,45.587216999999995,-73.63678900000001,circle
des Récollets / Fleury,45.585316,-73.634777,circle
des Récollets / Sabrevois,45.58341,-73.63276,circle
Lachapelle / Périnault,45.527434,-73.71567900000001,circle
Lachapelle / Ranger,45.529044,-73.71819,circle
Laurentien / Périnault,45.526686,-73.71706400000001,circle
Saint-Jacques / Brewster,45.482193,-73.581916,circle
Delisle / Atwater,45.482622,-73.578518,circle
Saint-Jacques / Brewster,45.482423,-73.581693,circle
Gouin / Chevalier,45.530096,-73.72300600000001,circle
Laurentien / Émile-Nelligan,45.528135,-73.720794,circle
Saint-François / No 2000,45.477483,-73.778759,circle
Saint-François / No 2025,45.477097,-73.77982800000001,circle
Sherbrooke / Pierre-Bernard,45.607397,-73.52870300000001,circle
Rivière-des-Prairies / Perras,45.656883,-73.568017,circle
Lebrun / Bellerive,45.596084999999995,-73.510134,circle
Bellerive / Mercier,45.595312,-73.509709,circle
Rodolphe-Forget / Fernand-Forest,45.650302,-73.57972600000001,circle
Station d'Iberville (Jean-Talon / des Écores),45.552554,-73.60309000000001,circle
Armand-Bombardier / Maurice-Duplessis,45.631943,-73.589709,circle
D'Iberville / de Rouen,45.534014,-73.557016,circle
Saint-Denis / des Pins,45.518881,-73.571566,circle
Saint-Denis / Duluth,45.52102,-73.576246,circle
Saint-Denis / Rachel,45.521573,-73.577896,circle
Saint-Denis / Marie-Anne,45.523047,-73.580708,circle
Saint-Denis / Marie-Anne,45.522658,-73.580285,circle
Saint-Denis / Rachel,45.52203,-73.578467,circle
Saint-Denis / du Mont-Royal,45.524159999999995,-73.58315,circle
Saint-Denis / du Mont-Royal,45.52369,-73.582546,circle
Saint-Denis / De Bienville,45.525028000000006,-73.585052,circle
Saint-Denis / Saint-Joseph,45.526413,-73.588074,circle
Saint-Denis / Laurier,45.526717,-73.589167,circle
Saint-Denis / Laurier,45.527253,-73.589925,circle
Saint-Denis / Boucher,45.528206,-73.592026,circle
Saint-Denis / Boucher,45.527745,-73.591448,circle
Saint-Denis / du Carmel,45.529154,-73.594128,circle
Saint-Denis / Saint-Grégoire,45.528689,-73.593529,circle
Saint-Denis / de Bellechasse,45.532804,-73.602161,circle
Saint-Denis / de Bellechasse,45.532272999999996,-73.601424,circle
Saint-Denis / Beaubien,45.53375,-73.604679,circle
Saint-Denis / Saint-Zotique,45.535392,-73.60829,circle
Saint-Denis / Bélanger,45.537355,-73.612186,circle
Saint-Denis / Bélanger,45.536882,-73.611571,circle
Saint-Denis / Jean-Talon,45.538053999999995,-73.614148,circle
des Futailles / No. 1947,45.583031,-73.517893,circle
des Futailles / No 1947,45.582995000000004,-73.517802,circle
De Jumonville / Louis-Veuillot,45.576510999999996,-73.55085799999999,circle
Lacordaire / Turenne,45.576418,-73.553043,circle
De Jumonville / Louis-Veuillot,45.576269,-73.550848,circle
De Jumonville / De Cadillac,45.577692,-73.54989300000001,circle
Lacordaire / Turenne,45.576469,-73.55353199999999,circle
Levert / du Commerce,45.468401,-73.537713,circle
Torrance / de la Montagne,45.49463,-73.568606,circle
Prince-Albert / Saint-Jean-Baptiste,45.640023,-73.492283,circle
Pie-IX / Pierre-De Coubertin,45.553163,-73.550493,circle
Albert-Louis-Van Houtte / Jean-Rivard,45.57105,-73.606989,circle
Albert-Louis-Van Houtte / Jarry,45.569433000000004,-73.60467,circle
19e Avenue / Crémazie,45.568314,-73.602194,circle
19e Avenue / Villeray,45.566875,-73.598933,circle
19e Avenue / Everett,45.565568,-73.595974,circle
19e Avenue / Jean-Talon,45.564469,-73.593488,circle
19e Avenue / Bélanger,45.562808000000004,-73.589394,circle
19e Avenue / Saint-Zotique,45.561676,-73.58572,circle
19e Avenue / Beaubien,45.560459,-73.581757,circle
Bourbonnière / Dandurand,45.557520000000004,-73.573059,circle
Bourbonnière / Masson,45.556639000000004,-73.570324,circle
Bourbonnière / Laurier,45.555878,-73.56796899999999,circle
Bourbonnière / Saint-Joseph,45.554798999999996,-73.56461999999999,circle
Bourbonnière / du Mont-Royal,45.553561,-73.560738,circle
Bourbonnière / Rachel,45.552296000000005,-73.55678,circle
23e Avenue / Bélanger,45.5656,-73.58659899999999,circle
Provencher / Jean-Talon,45.571255,-73.587117,circle
Buies / Gênes,45.569256,-73.592569,circle
20e Avenue / de Bellechasse,45.560055,-73.577619,circle
Station d'Iberville (des Écores / Jean-Talon),45.552419,-73.602855,circle
D'Iberville / Everett,45.554992999999996,-73.60503,circle
Louis-Hébert / Everett,45.554072999999995,-73.605036,circle
Station d'Iberville (Louis-Hébert / Jean-Talon),45.552845,-73.602257,circle
Saint-Denis / De Castelnau,45.539362,-73.617739,circle
Saint-Denis / De Castelnau,45.538999,-73.617071,circle
Saint-Denis / Faillon,45.539772,-73.619723,circle
Saint-Denis / Villeray,45.540577,-73.6225,circle
Saint-Denis / Gounod,45.541515999999994,-73.625749,circle
Station Jarry (St-Denis/Jarry),45.542374,-73.628727,circle
Saint-Denis / Guizot,45.543296999999995,-73.631951,circle
Saint-Denis / de Liège,45.544171999999996,-73.634989,circle
Berri / Émile-Journault,45.546815,-73.64204699999999,circle
Lajeunesse / Legendre,45.548629999999996,-73.645292,circle
Berri / Legendre,45.547686,-73.645084,circle
Lajeunesse / Chabanel,45.549541,-73.64843,circle
Berri / Chabanel,45.548577,-73.648196,circle
Berri / de Louvain,45.549454,-73.651255,circle
Lajeunesse / Sauvé,45.551741,-73.655997,circle
Station Sauvé (Berri/Sauvé),45.550458,-73.654746,circle
Lajeunesse / Sauriol,45.552681,-73.659228,circle
Berri / Sauriol,45.551562,-73.65877900000001,circle
Berri / Prieur,45.553369,-73.665029,circle
Jean-Talon / 18e Avenue,45.563823,-73.593753,circle
Everett / Pie-IX,45.567809999999994,-73.593864,circle
Gare Roxboro-Pierrefonds,45.510692,-73.813353,circle
Gare Roxboro-Pierrefonds,45.510683,-73.813131,circle
Gare Roxboro-Pierrefonds,45.510675,-73.812905,circle
Gare Roxboro-Pierrefonds,45.510669,-73.81266600000001,circle
Gare Roxboro-Pierrefonds,45.510666,-73.81241800000001,circle
Gare Roxboro-Pierrefonds,45.510414000000004,-73.81174,circle
Laurentien / No 12404,45.530662,-73.724928,circle
Station Outremont (Van Horne/Outremont),45.521152,-73.614188,circle
Station Outremont (Van Horne/Stuart),45.519566,-73.615607,circle
Saint-Jacques / Décarie,45.470828999999995,-73.601375,circle
Centre universitaire de santé McGill,45.471759000000006,-73.60261899999999,circle
SRB Pie-IX / Saint-Martin,45.612142,-73.660853,circle
École secondaire de la Pointe-aux-Trembles,45.685334999999995,-73.498513,circle
Forest / Hébert,45.587866,-73.63284399999999,circle
Terminus CAE,45.478373,-73.708793,circle
McArthur / Griffith,45.483645,-73.70003100000001,circle
Hickmore / Merizzi,45.480042,-73.69459599999999,circle
Hickmore / No 4200,45.478279,-73.693177,circle
Hickmore / No 4200,45.476917,-73.693549,circle
Migneron / Griffith,45.48922,-73.692747,circle
Hickmore / Merizzi,45.480205,-73.695211,circle
Terminus Gare Dorval Nord,45.449532,-73.743411,circle
Terminus Gare Dorval Nord,45.449675,-73.743593,circle
Marshall / English,45.455421,-73.735579,circle
Marshall / McMillan,45.454764000000004,-73.738342,circle
YUL Aéroport Montréal-Trudeau,45.455632,-73.751763,circle
Terminus CAE,45.478649,-73.708485,circle
Hickmore / No 4505,45.477193,-73.693663,circle
Hickmore / No 4505,45.474574,-73.694378,circle
Marc-Blain / Cohen,45.493286,-73.730127,circle
McArthur / Ness,45.482701,-73.698745,circle
McArthur / Ness,45.482786,-73.699116,circle
Maurice-Duplessis / 87e Avenue,45.663383,-73.535387,circle
Notre-Dame / Turcot,45.462066,-73.60826,circle
Gare Canora (Jean-Talon / Wilderton),45.513581,-73.63225899999999,circle
Station Viau,45.560876,-73.547179,circle
Saint-Joseph / No 3500,45.552134,-73.56609499999999,circle
Viau / de Marseille,45.563712,-73.549051,circle
Centre sportif Pierre-Charbonneau,45.563623,-73.54950500000001,circle
Louis-Hippolyte-La Fontaine / Fonteneau,45.595424,-73.544053,circle
Gare Montréal-Ouest (Elmhurst/Sherbrooke),45.454203,-73.641481,circle
du Parc / Milton,45.509507,-73.573516,circle
du Parc / Prince-Arthur,45.510422,-73.575515,circle
Rachel / André-Laurendeau,45.542598,-73.561619,circle
Édouard-Montpetit / No 2141,45.508717,-73.614035,circle
du Parc / Léo-Pariseau,45.511119,-73.576976,circle
Bates / No 240,45.515184999999995,-73.629424,circle
Station Jean-Drapeau,45.511666999999996,-73.532256,circle
Sherbrooke / Yves-Thériault,45.678884000000004,-73.50159599999999,circle
Sherbrooke / Arthur-Généreux,45.68093,-73.500938,circle
Sherbrooke / Arthur-Généreux,45.681172,-73.50101,circle
Henri-Bourassa / No 9875,45.645178,-73.551215,circle
Sherbrooke / du Parc-La-Fontaine,45.52155,-73.565691,circle
Gouin / du Ruisseau,45.510483,-73.753399,circle
Gouin / Wilfrid-Lazure,45.518952,-73.742992,circle
Gouin / Antoine-Berthelet,45.520348,-73.741198,circle
Gouin / Albert-Prévost,45.522795,-73.738182,circle
Gouin / Toupin,45.524118,-73.73627900000001,circle
Gouin / Toupin,45.523831,-73.73646,circle
Toupin / Gouin,45.523686,-73.736102,circle
de Beauséjour / Gouin,45.524909,-73.734324,circle
Gouin / de Beauséjour,45.525126,-73.734468,circle
Gouin / de Beauséjour,45.524869,-73.734645,circle
Gouin / Olivier,45.525746999999996,-73.73236999999999,circle
Gouin / Olivier,45.525705,-73.731987,circle
Gouin / Henri-D'Arles,45.526685,-73.730418,circle
Gouin / Henri-D'Arles,45.526374,-73.73050699999999,circle
Gouin / du Golf,45.527854,-73.728571,circle
Gouin / du Golf,45.52749,-73.72916500000001,circle
Gouin / de Somerset,45.5288,-73.725537,circle
Gouin / de Somerset,45.528576,-73.725786,circle
Gouin / Cousineau,45.52932,-73.72404,circle
Gouin / Laurentien,45.529902,-73.723167,circle
Gouin / Laurentien,45.529282,-73.723776,circle
Gouin / Lachapelle,45.530971,-73.72189300000001,circle
Ranger / Gouin,45.531521999999995,-73.720881,circle
Grenet / De Serres,45.531255,-73.718523,circle
De Serres / Grenet,45.531603000000004,-73.718828,circle
Grenet / Gouin,45.532006,-73.719702,circle
Grenet / De Mésy,45.530659,-73.717589,circle
Grenet / De Mésy,45.530747,-73.71797600000001,circle
De Mésy / Grenet,45.530522,-73.717984,circle
Gouin / de la Miséricorde,45.53345,-73.717587,circle
Gouin / de la Miséricorde,45.533105,-73.717834,circle
Hôpital du Sacré-Coeur (Gouin/No 5400),45.534209999999995,-73.715879,circle
Grenet / Legault,45.529502,-73.71578199999999,circle
Grenet / Legault,45.52961,-73.71620899999999,circle
Saint-Évariste / Gouin,45.535469,-73.71462700000001,circle
Gouin / Saint-Évariste,45.535391,-73.714834,circle
Gouin / Saint-Évariste,45.535515000000004,-73.71506099999999,circle
De Salaberry / Lachapelle,45.526621999999996,-73.71429,circle
De Salaberry / Lachapelle,45.526703999999995,-73.71384300000001,circle
Gouin / O'Brien,45.536339,-73.713634,circle
Gouin / Saint-Germain,45.536255,-73.713986,circle
Grenet / De Salaberry,45.527567,-73.712734,circle
De Salaberry / Grenet,45.527829,-73.712795,circle
Grenet / De Salaberry,45.527306,-73.712583,circle
De Salaberry / Grenet,45.527465,-73.71295500000001,circle
Gouin / Dépatie,45.537531,-73.712055,circle
Gouin / Dépatie,45.537310999999995,-73.71214499999999,circle
Grenet / No 11940,45.526654,-73.711563,circle
De Salaberry / De Meulles,45.529281,-73.71100200000001,circle
De Salaberry / De Meulles,45.528998,-73.711061,circle
Gouin / Filion,45.538528,-73.710535,circle
Gouin / Filion,45.538404,-73.71046199999999,circle
de Louisbourg / Ranger,45.524939,-73.71063000000001,circle
Grenet / de Louisbourg,45.525586,-73.709629,circle
Grenet / de Louisbourg,45.525677,-73.710026,circle
de Louisbourg / Grenet,45.5255,-73.709935,circle
de Louisbourg / Grenet,45.525412,-73.710255,circle
Gouin / Bohlé,45.540315,-73.70854200000001,circle
Gouin / Bohlé,45.540096000000005,-73.70860400000001,circle
De Salaberry / Saint-Évariste,45.531526,-73.70822199999999,circle
De Salaberry / Saint-Évariste,45.531256,-73.70826600000001,circle
Gare Bois-Franc (Grenet / Ranger),45.524545,-73.70798,circle
Grenet / Ranger,45.524671999999995,-73.70845,circle
Dudemaine / Grenet,45.524478,-73.707622,circle
Dudemaine / Grenet,45.524712,-73.707787,circle
O'Brien / De Salaberry,45.532359,-73.706772,circle
De Salaberry / O'Brien,45.532575,-73.706884,circle
O'Brien / De Salaberry,45.532449,-73.707192,circle
De Salaberry / O'Brien,45.532237,-73.70702,circle
Gouin / De Poutrincourt,45.541737,-73.706417,circle
Gouin / De Poutrincourt,45.5415,-73.706623,circle
Dudemaine / Michel-Sarrazin,45.525043,-73.705877,circle
Dudemaine / Michel-Sarrazin,45.524854,-73.706052,circle
De Salaberry / Guertin,45.534139,-73.70489599999999,circle
De Salaberry / Guertin,45.533814,-73.705013,circle
Gouin / René-Guénette,45.542432,-73.704963,circle
Gouin / Taylor,45.542415000000005,-73.704684,circle
Dudemaine / Robert-Giffard,45.526212,-73.703788,circle
Dudemaine / Robert-Giffard,45.525994,-73.703845,circle
de l'Acadie / de l'Acadie,45.543178999999995,-73.70242900000001,circle
de l'Acadie / de l'Acadie,45.543147,-73.702872,circle
Dudemaine / Saint-Évariste,45.527605,-73.702026,circle
Dudemaine / Saint-Évariste,45.527288,-73.702214,circle
O'Brien / Dudemaine,45.528465999999995,-73.70059300000001,circle
Dudemaine / O'Brien,45.528690999999995,-73.700645,circle
O'Brien / Dudemaine,45.528523,-73.70096099999999,circle
Dudemaine / O'Brien,45.528385,-73.70084,circle
De Salaberry / De Poutrincourt,45.537653999999996,-73.69996400000001,circle
De Salaberry / De Poutrincourt,45.53725,-73.700209,circle
de l'Acadie / Viel,45.541786,-73.69846,circle
de l'Acadie / Viel,45.541755,-73.698909,circle
de l'Acadie / Viel,45.541521,-73.69824,circle
Dudemaine / Guertin,45.530163,-73.698779,circle
Dudemaine / Guertin,45.529949,-73.69885699999999,circle
Valmont / Viel,45.542454,-73.697868,circle
De Salaberry / Taylor,45.539198999999996,-73.697723,circle
De Salaberry / Taylor,45.538834,-73.697936,circle
Dudemaine / Élie-Blanchard,45.531042,-73.697471,circle
Dudemaine / Élie-Blanchard,45.531572,-73.69699200000001,circle
de l'Acadie / De Salaberry,45.540760999999996,-73.695461,circle
De Salaberry / de l'Acadie,45.541066,-73.69560899999999,circle
de l'Acadie / De Salaberry,45.540739,-73.69601899999999,circle
De Salaberry / Frigon,45.540559,-73.696084,circle
de l'Acadie / De Salaberry,45.540262,-73.694745,circle
De Salaberry / du Bois-de-Boulogne,45.542653,-73.694251,circle
De Salaberry / du Bois-de-Boulogne,45.54241,-73.694659,circle
Dudemaine / De Poutrincourt,45.533797,-73.69420600000001,circle
Dudemaine / De Poutrincourt,45.533487,-73.694337,circle
De Salaberry / Poincaré,45.545348,-73.692775,circle
De Salaberry / Poincaré,45.544939,-73.692814,circle
Dudemaine / James-Morrice,45.534759,-73.692984,circle
Dudemaine / James-Morrice,45.534504999999996,-73.693045,circle
de l'Acadie / de Louisbourg,45.539451,-73.691847,circle
de l'Acadie / de Louisbourg,45.539374,-73.69239499999999,circle
Dudemaine / Pasteur,45.536605,-73.690646,circle
Dudemaine / Pasteur,45.536361,-73.690694,circle
de l'Acadie / Dudemaine,45.537896999999994,-73.688524,circle
Dudemaine / de l'Acadie,45.538121000000004,-73.688723,circle
Dudemaine / de l'Acadie,45.537698999999996,-73.688997,circle
de l'Acadie / Dudemaine,45.537578,-73.688446,circle
Dudemaine / Laforest,45.540236,-73.68732800000001,circle
Aréna Marcelin-Wilson (de l'Acadie/C.-Gill),45.535821,-73.68395100000001,circle
de l'Acadie / Charles-Gill,45.535804,-73.68454,circle
Gouin / Tanguay,45.547481,-73.68355600000001,circle
